local_date,ws,wd,tc,rh,pres,rr,sun,cc
2018-10-29 03:00:00-03:00,1.67,90.0,13.7,91,924.5055047244078,0.0,0.0,
2018-10-29 04:00:00-03:00,1.67,90.0,13.6,93,924.640711838773,0.0,0.0,
2018-10-29 05:00:00-03:00,0.56,90.0,13.4,94,925.3092084268225,0.0,0.0,
2018-10-29 06:00:00-03:00,1.39,90.0,14.4,90,926.244349751714,0.0,0.0,
2018-10-29 07:00:00-03:00,2.5,112.5,15.7,82,926.893813230829,0.0,0.0,10.0
2018-10-29 08:00:00-03:00,1.94,90.0,16.8,76,927.0989229218684,0.0,0.0,10.0
2018-10-29 09:00:00-03:00,1.94,112.5,17.0,76,927.1862765509243,0.0,0.0,10.0
2018-10-29 10:00:00-03:00,1.67,112.5,17.7,74,927.0533649087237,0.0,0.0,10.0
2018-10-29 11:00:00-03:00,1.94,112.5,18.4,72,926.7723599662501,0.0,0.0,10.0
2018-10-29 12:00:00-03:00,2.22,157.5,17.5,83,926.2407220900659,0.0,0.0,10.0
2018-10-29 13:00:00-03:00,2.22,157.5,17.6,82,925.8571601289177,0.0,0.0,10.0
2018-10-29 14:00:00-03:00,1.94,112.5,17.3,81,925.7090842138816,0.0,0.0,10.0
2018-10-29 15:00:00-03:00,1.94,135.0,17.3,80,925.1622907574804,0.0,0.0,10.0
2018-10-29 16:00:00-03:00,1.67,135.0,16.5,81,925.7090842138816,0.0,0.0,10.0
2018-10-29 17:00:00-03:00,1.67,112.5,15.8,86,925.7394127595527,0.0,0.0,10.0
2018-10-29 18:00:00-03:00,1.94,90.0,15.6,84,926.0355776285526,0.0,0.0,10.0
2018-10-29 19:00:00-03:00,1.39,112.5,15.4,87,926.6127822105,0.0,0.0,10.0
2018-10-29 20:00:00-03:00,2.22,90.0,15.3,88,926.776065861464,0.0,0.0,10.0
2018-10-29 21:00:00-03:00,1.67,90.0,15.7,88,926.6279595222632,0.0,0.0,10.0
2018-10-29 22:00:00-03:00,1.67,67.5,15.6,87,926.4950326679802,0.0,0.0,10.0
2018-10-29 23:00:00-03:00,1.11,90.0,15.8,88,926.244349751714,0.0,0.0,10.0
2018-10-30 00:00:00-03:00,1.39,90.0,15.8,89,925.8777425523357,0.0,0.0,10.0
2018-10-30 01:00:00-03:00,1.39,90.0,15.9,90,925.2444906161153,0.0,0.0,
2018-10-30 02:00:00-03:00,2.5,67.5,16.0,87,925.011205785158,0.0,0.0,
2018-10-30 03:00:00-03:00,1.94,45.0,16.0,87,925.4445327963058,0.0,0.0,
2018-10-30 04:00:00-03:00,1.94,45.0,16.0,85,925.8778598074539,0.0,0.0,
2018-10-30 05:00:00-03:00,1.94,45.0,16.2,86,926.4445091870231,0.0,0.0,
2018-10-30 06:00:00-03:00,1.94,45.0,16.4,84,927.1444809350131,0.0,0.0,
2018-10-30 07:00:00-03:00,1.67,67.5,17.8,80,927.6002061745265,0.0,0.0,10.0
2018-10-30 08:00:00-03:00,1.67,45.0,18.4,78,928.1014546567105,0.0,0.0,10.0
2018-10-30 09:00:00-03:00,1.67,90.0,19.5,75,928.1431307491184,0.0,0.4,10.0
2018-10-30 10:00:00-03:00,1.94,90.0,21.9,67,927.9038105916711,0.0,1.0,10.0
2018-10-30 11:00:00-03:00,1.67,90.0,23.4,61,927.6645208583883,0.0,1.0,4.0
2018-10-30 12:00:00-03:00,1.11,180.0,24.7,57,926.7040868079473,0.0,1.0,3.0
2018-10-30 13:00:00-03:00,2.22,112.5,24.4,57,925.9183774008553,0.0,1.0,1.0
2018-10-30 14:00:00-03:00,2.22,157.5,23.8,63,925.7400142300858,0.0,1.0,0.0
2018-10-30 15:00:00-03:00,2.5,157.5,21.6,71,926.0056897399737,0.0,0.9,2.0
2018-10-30 16:00:00-03:00,2.22,157.5,19.6,80,926.3472735402237,0.0,0.0,0.0
2018-10-30 17:00:00-03:00,1.94,157.5,18.2,86,926.7648308254737,0.0,0.0,2.0
2018-10-30 18:00:00-03:00,1.39,157.5,17.5,88,926.7534311230264,0.0,0.0,10.0
2018-10-30 19:00:00-03:00,1.11,135.0,17.2,88,927.2280460889804,0.0,0.0,3.0
2018-10-30 20:00:00-03:00,0.83,135.0,16.6,92,927.5546220835265,0.0,0.0,1.0
2018-10-30 21:00:00-03:00,0.56,135.0,16.2,92,927.3039978424343,0.0,0.0,0.0
2018-10-30 22:00:00-03:00,0.83,90.0,15.5,94,927.334378543816,0.0,0.0,0.0
2018-10-30 23:00:00-03:00,0.83,90.0,15.1,95,926.8179049404672,0.0,0.0,0.0
2018-10-31 00:00:00-03:00,1.39,67.5,15.5,95,925.9139645523554,0.0,0.0,0.0
2018-10-31 01:00:00-03:00,1.94,45.0,16.2,93,925.1433465326646,0.0,0.0,
2018-10-31 02:00:00-03:00,2.22,45.0,16.7,93,925.039340355079,0.0,0.0,
2018-10-31 03:00:00-03:00,3.33,45.0,17.2,94,924.5353670722304,0.0,0.0,
2018-10-31 04:00:00-03:00,3.33,45.0,17.3,95,925.09797273675,0.0,0.0,
2018-10-31 05:00:00-03:00,3.06,45.0,17.5,95,925.2606112960067,0.0,0.0,
2018-10-31 06:00:00-03:00,2.5,45.0,17.9,94,925.8232169605263,0.0,0.0,
2018-10-31 07:00:00-03:00,2.5,45.0,19.9,85,925.7777111030922,0.0,0.2,10.0
2018-10-31 08:00:00-03:00,2.78,45.0,22.6,71,925.906916850079,0.0,1.0,10.0
2018-10-31 09:00:00-03:00,2.5,337.5,25.4,62,925.3870003032238,0.0,1.0,1.0
2018-10-31 10:00:00-03:00,1.94,337.5,28.1,55,925.1025133004605,0.0,1.0,7.0
2018-10-31 11:00:00-03:00,3.33,315.0,30.2,48,924.4045117466251,0.0,1.0,10.0
2018-10-31 12:00:00-03:00,3.89,292.5,30.4,46,923.9874021312237,0.0,1.0,6.0
2018-10-31 13:00:00-03:00,3.89,292.5,31.0,45,923.4982031247139,0.0,1.0,8.0
2018-10-31 14:00:00-03:00,3.06,292.5,30.6,46,922.8041160889342,0.0,0.5,6.0
2018-10-31 15:00:00-03:00,2.5,270.0,23.2,81,922.8797853322894,0.0,0.0,5.0
2018-10-31 16:00:00-03:00,4.72,180.0,19.1,92,925.8576768464211,0.9,0.0,7.0
2018-10-31 17:00:00-03:00,3.33,180.0,18.8,93,926.5560413170757,0.5,0.0,10.0
2018-10-31 18:00:00-03:00,1.39,202.5,18.5,95,926.6015928107566,1.5,0.0,10.0
2018-10-31 19:00:00-03:00,1.39,90.0,18.4,95,924.8743347333555,0.1,0.0,10.0
2018-10-31 20:00:00-03:00,0.28,135.0,18.2,96,926.0853039255494,0.0,0.0,10.0
2018-10-31 21:00:00-03:00,0.83,45.0,18.4,95,925.9676087118949,0.0,0.0,10.0
2018-10-31 22:00:00-03:00,1.39,45.0,18.5,90,925.1703865983159,0.0,0.0,10.0
2018-10-31 23:00:00-03:00,1.67,45.0,18.4,89,924.0922812389211,0.0,0.0,9.0
